,text,polarity,sentiment
9280,update daily dim sum hku research average antibody level persons vaccinated 1 shot comirnaty,-0.016666666666666663,Negative
9282,2nd pfizerbiontech ready travel thankyouscience getvaccinated vaccineswork,0.1,Positive
9283,pfizerbiontech seeks approval third dose covid19 vaccine,0.0,Neutral
9284,rob23527077 alfahrosli dytiaaurinh yup reordering sinovac coz earlier orders p,0.0,Neutral
9285,fully vaccinated 2nd dose pfizerbiontech,0.0,Neutral
9286,getvaccinatednow getvaccinatednow getvaccinatednow getvaccinatednow getvaccinatednow moderna pfizer,0.0,Neutral
9287,wont positive life negative mind change perspective 1st dose vs 2nd dose,-0.024242424242424242,Negative
9288,number covid19 cases today 25 july 2021 remember observe safety protective measures youre ou,0.0,Neutral
9289,wondering ridiculous period pain despite period blockers vaccine menstruation pfizerbiontech,-0.3333333333333333,Negative
9290,well nice lasted pandemic pfizerbiontech vaccinated,0.6,Positive
9292,bit fun relax everyone meanwhile sinovac squad pfizer pfizerbiontech moderna,0.3,Positive
9293,first pfizerbiontech covid vaccine totally painless highly recommend getting done,0.1366666666666667,Positive
9294,girl pfizer lets together choose hope fear video contributed terri bailey bdm,0.0,Neutral
9295,got vaccinated yesterday oh boymy arm sore hurts thankful one dose,0.0,Neutral
9296,today got seconddose vaccine phone still take 5g im member pfizerbiontech gang,0.0,Neutral
9297,us purchased extra 200 million doses covid jab pfizer covid19vaccine pfizerbiontech,0.0,Neutral
9298,got second pfizerbiontech covid19 vaccine shot nosideeffects except sore arm next day notmagnetic,0.0,Neutral
9299,drluisley microbioblog probablemente pfizerbiontech,0.0,Neutral
9300,jonworth finishing shift vaccinating rather mixing pfizerbiontech issues filling,0.0,Neutral
9301,pfizer manufacture covid19 vaccine south africa africa african newscast news newshepard,0.0,Neutral
9302,number covid19 cases today 24 july 2021 remember observe safety protective measures youre ou,0.0,Neutral
9303,fully vaccinated last time body decided short episodes racing heart slight dizz,-0.05555555555555555,Negative
9305,second covid vaccine two weeks ago im 95 safer still use mask covid19 coronavirus pfizerbiontech,0.0,Neutral
9306,2nd dose vaccinated meanwhile covid19vaccine pfizerbiontech,0.0,Neutral
9307,us health officials say expect people 65 older compromised immune systems lik,0.16666666666666666,Positive
9308,officials say expect people 65 amp older compromised immune systems need 3rd sho,0.08333333333333333,Positive
9309,excellent thread significant study looked immune response standard delayed dosing,0.4583333333333333,Positive
9310,justtired98 minimal side effects pfizerbiontech im 60 mild occasional headaches afte,0.07777777777777777,Positive
9311,covid moderna jab approved teenagers eu covid19 ema modernavaccine teenagers,0.0,Neutral
9313,second one feel good needles thing im done fully vaccinated pfizergang,0.35,Positive
9314,world news us bought 200 million supplementary doses pfizerbiontech vaccines support pediatric vaccin,0.0,Neutral
9315,congrats cirs dr kawsar talaat promotion associate professor johnshopkinsih vaccine research,0.0,Neutral
9316,longer interval pfizer vaccine doses boosts immunity new research involving livuni colleagues,0.13636363636363635,Positive
9317,best way get merrygoround pfizer pfizerbiontech pfizerstock,1.0,Positive
9318,first dos vaccine ppv vaccination pfizerbiontech,0.25,Positive
9319,i_batibat reconsider pfizerbiontech trials ending may 2023 janssenjj jan 2023,0.0,Neutral
9320,fully vaccinated pfizerbiontech resbakuna,0.0,Neutral
9321,antivaxers vaccine hesitant people covid19 vaccinated covidisnotover vaccine,0.0,Neutral
9322,took second jab pfizerbiontech yesterday far good discomfort arm way less symptoms first dose,0.17666666666666667,Positive
9323,great news nejm slight decrease effectiveness pfizerbiontech astrazeneca vaccines aga,0.3166666666666667,Positive
9324,anyone else still pfizerbiontech side effects 6 days getting 2nd dose ive feverish 3 days,-0.05,Negative
9325,talk pfizerbiontech development important read covidcommssa,0.4,Positive
9326,1st dose done pfizerbiontech vaccinated,0.0,Neutral
9327,southafricas biovac_inst produce pfizerbiontechs covid19vaccine capetown site end 20,0.0,Neutral
9328,second jab biontech pfizer pfizerbiontech jabdone covidvaccine,0.0,Neutral
9329,deltavariant far hard time reopened thanks continued rapid vaccine rollout primar,0.002777777777777777,Positive
9330,estimated effectiveness pfizerbiontech vaccine study chile voc circulation,0.0,Neutral
9331,battle vaccines love astrazeneca british chap pfizerbiontech astrazeneca moderna sputnik,0.25,Positive
9332,pfizer jab provisionally approved australians aged 1215 covid19vaccine pfizerbiontech,-0.1,Negative
9333,tgif im fully vaxed thank tito doc pfizerbiontech blessed,0.0,Neutral
9335,assembleenationale usa shame laboratories pfizer pfizerbiontech moderna participate establish,0.0,Neutral
9336,pfizerbiontech pfizer laboratory participates reestablishment vichy government france,0.0,Neutral
9337,coronavirus covid19 pfizervaccine pfizerbiontech moderna modernavaccine,0.0,Neutral
9338,vp sandkingx dear kamala harris please confirm ceo pfizer got vaccinated still waiting th,0.0,Neutral
9339,got first dose pfizerbiontech,0.25,Positive
9341,journalists claiming da jokingly offering nswcovid19 pfizerbiontech nsw show modelling,0.0,Neutral
9342,boy 16 cardiac arrest exercise following first pfizer covid vaccine vaccinesideeffects pfizer,0.0375,Positive
9343,take vaccine shove covid19 covidisover pfizerbiontech moderna,0.0,Neutral
9344,thread pfizerbiontech,0.0,Neutral
9345,today second dose pfizerbiontech mix laughing crying hoplites going shield fragile people,-0.06666666666666667,Negative
9346,im full vaccinated definitely recommend looking local walk centres near youre still waiting,0.11249999999999999,Positive
9347,coronavaccinatie covid19 pfizerbiontech shove vaccine hole,0.0,Neutral
9348,kt shorts jordan vaccinate children aged 12 years older covid_19 children given,0.033333333333333326,Positive
9349,9newsaus fi_willan many shares pfizerbiontech get,0.5,Positive
9350,colbenjill covid untreatable according pfizerbiontech powerful government heads board period,0.3,Positive
9351,need ignorance confidence success sure follow fully vaccinated,0.4,Positive
9352,could happen minnesota medical worker legs amputated contracting covid19 days 2,0.0,Neutral
9353,israeli data suggests possible waning effectiveness pfizer vaccine carlzimmer,0.0,Neutral
9354,antibodies drop 50 3 months pfizer astrazeneca jabs study pfizerbiontech,0.0,Neutral
9355,eightweek gap first second dose pfizerbiontech covid vaccine help tackle delta var,0.125,Positive
9356,vaccines throw party featuring janssen johnsonandjohnson pfizer pfizerbiontech moderna,0.0,Neutral
9357,enjoy im vaccinated second time pfizerbiontech,0.2,Positive
9358,im vaccinated pfizerbiontech covid19 covidvaccine covidvaccination,0.0,Neutral
9359,actingmagazine double pfizer vaxxed call agent im available fullyvaccinated imvaxxedareyou,0.2,Positive
9360,mixed vaccination first astrazeneca pfizer covid19 shot boosted neutralizing antibody levels,0.125,Positive
9361,got first jab pfizerbiontech yesterday citywestconventioncentre,0.25,Positive
9362,could happen minneapolis minnesota medical worker legs amputated contracting covid19,0.0,Neutral
9363,got first jab arm sore glad getvaccinatednow getvaccinated pfizer pfizerbiontech,0.375,Positive
9364,second dose go pfizerbiontech,0.0,Neutral
9365,thanks government agreeing borrow us 1 mil pfizer vaccines 3rd 4th quarter 2021 th,0.1,Positive
9366,score mix match astrazeneca plus pfizerbiontech gives equal better protection 2x pfizerbiontech ar,0.25,Positive
9367,multicenter study data showing safety pfizerbiontech moderna covid19vaccines second dose admin,0.0,Neutral
9368,second jab done fully vaccinated resbakuna bakunadoantipolo pfizer pfizerbiontech,0.0,Neutral
9369,pfizerbiontech covidvaccine shows strong protection severe disease lower effectiveness infect,0.4333333333333333,Positive
9370,pitch study found longer gap pfizerbiontech vaccine doses led higher proportion helper,0.25,Positive
9371,second dose pfizervaccine pfizerbiontech covidvaccine covid19 coronavirus,0.0,Neutral
9372,second shot got update 5g2 scardee_cat pfizerbiontech pfizervaccine 5g furryart furry,0.0,Neutral
9373,took pfizerbiontech vaccine covid19 shot batumi republican hospital took 4 hours signin,0.0,Neutral
9374,study involved 499 medical workers 100 receiving mixed doses 200 taking two doses pfizerbiontech sho,0.0,Neutral
9376,get vaccine today sure else would ya monday afternoon shtickitinme pfizerbiontech,0.5,Positive
9377,wait got 2nd dose pfizer happy day vaccinated pfizerbiontech getvaccinated vaccineswork,0.4,Positive
9378,icymi tgagovau granted provisional approval pfizer biontech_group covid19vaccine adolescents 12 15,0.0,Neutral
9380,second dose pfizerbiontech pfizerforall,0.0,Neutral
9381,second pfizer dose administered hope doesnt take hard like everyone know town happy say,0.16944444444444443,Positive
9382,barbarab1974 ave pfizerbiontech amen,0.0,Neutral
9383,c400_t whaaat wtf impfdiskriminierung impfpflicht impfungen vaccinepassport vaccination impfverweigerer,-0.5,Negative
9384,2nd vaccine completed mate pfizervaccine pfizer pfizerbiontech,0.0,Neutral
9385,emirates dxb boeingairplanes iflymia hamdanmohammed hhshkmohd highness emirates fly us c,0.8,Positive
9386,girl pfizer pfizerbiontech pfizer2nddosepfizervaccine vaccinated vaccination 2nddose 2nddosedone,0.0,Neutral
9387,theangryepi one 1st line get pfizer pfizerbiontech booster officially approved,0.0,Neutral
9388,jeanmichelfleur hi read thread rpcov19mx vacunaci embarques pfizerbiontech sinovac,0.0,Neutral
9389,jeanmichelfleur hey thanks sharing thread rpcov19mx read whole version,0.2,Positive
9390,khairyjamaluddin explained reason pfizerbiontech gave preference singapore follow myshorts,0.0,Neutral
9391,possible indication longcovid breakthrough covid19 infections israel pfizerbiontech,0.0,Neutral
9392,tldr pending peer review increased protection 18 55 greater 5fold increase 65 85 gre,0.5,Positive
9393,say though contract covid get severely sick vaccine 100 effe,-0.7142857142857143,Negative
9394,dont worry government really cares wants best health pfizerbiontech,0.4666666666666666,Positive
9395,vaccine pfizerbiontech pfizer covid_19 covid19 pfizer data suggest third dose covid19 vaccine strongly b,0.21666666666666665,Positive
9396,happy facesat mallow vaccination centre 18 age group get first dose pfizerbiontech hselive,0.525,Positive
9397,pfizer expects 335b sales covid19 vaccine booster shot works money world covid covidvaccine,0.0,Neutral
9398,much 2 doses covidvaccines protect symptomatic infection deltavariant according late,-0.04999999999999999,Negative
9399,dear southsudangov ever contemplated acquiring pfizerbiontech kindly thoroughly read co,0.6,Positive
9400,thathappyreade1 blog 2021 im going walk part 6 pfizerbiontech,0.0,Neutral
9401,done part pfizer pfizervaccine pfizergang pfizerbiontech pfizerleaks vaccination,0.0,Neutral
9402,number covid19 cases today 28 july 2021 remember observe safety protective measures youre ou,0.0,Neutral
9403,ladyhaywire aoifedowd first im thursday 2nd 3 half weeks first pfizerbiontech,0.08333333333333334,Positive
9404,got second jab pfizerbiontech get vaccinated havent vaccinessavelives,0.0,Neutral
9406,read dailyrounds app download pfizer pfizerbiontech,0.0,Neutral
9407,second jab pfizerbiontech,0.0,Neutral
9408,kateemerson88 pfizerbiontech shorter recommended dose gap year 12 pretty fast,0.225,Positive
9409,وتفيزرنا first pfizer pfizerbiontech dose 5 months sinopharm second dose feeling great,0.35000000000000003,Positive
9410,fda authorizes longer time refrigerator storage thawed pfizerbiontech covid19 vaccine,0.0,Neutral
9411,trying work im achy 2nd dose vaccine side effects achy sleeping weird avoid lying,-0.25,Negative
9412,got 2nd dose covid vaccine thank g covidvaccine 2nddose pfizerbiontech pfizer,0.0,Neutral
9414,mission complete pfizervaccine pfizer pfizerbiontech vaccinated certificadodevacunacion,0.1,Positive
9415,fully vaccinated today remake selfie nung first dose hehe sana po smooth like nung 1st dose,0.325,Positive
9416,got vaccinenow pfizerbiontech pfizer hardscience vaccine,0.0,Neutral
9417,icmrdelhi mohfw_india becoming obvious across world spacing vaccine needs,0.225,Positive
9418,road second dose pfizerbiontech,0.0,Neutral
9419,covid19 vaccine second dose completel alhamdolillah pfizerbiontech stay home stay safe,0.25,Positive
9420,finally thank allah kpmc 1stdose alhamdulliah vaccinated corminatyvaccine pfizerbiontech,0.0,Neutral
9422,jkjavmy khairykj growing group shown interest mix match vaccines facebook,0.0,Neutral
9423,jkjavmy khairykj data far positive mix match vaccines please consider decisi,0.16363636363636364,Positive
9424,tourists allowed visit saudiarabia without quarantine upon arrival subject 1 fully vaccina,-0.16666666666666666,Negative
9425,3rd covid vax dose strongly boosts protection delta variant pfizer read,0.21666666666666665,Positive
9426,currently getting ready jabbed pfizerbiontech booster vaccine trial,0.1,Positive
9427,2 contemporary super premiums sale best offer basis,0.5,Positive
9428,virusesimmunity explain simple questionwhy usa allow pfizerbiontech remove 3410 1500,0.0,Neutral
9429,science trust designed pfizer pfizerturkiye biontech pfizerbiontech coronavaccine,0.0,Neutral
9430,pandaluver365 anniebgreat momthra arm much sorer flu shot thought got placebo pfizerbiontech,0.2,Positive
9431,finally 2nd jabdone igotmyshotsg fullyvaccinated covid19 pfizerbiontech staysafestayhealthy,0.0,Neutral
9432,fully vaccinated pfizerbiontech pfizer2nddose,0.0,Neutral
9433,pretty impressed way slovakia handles vaccination process digitalization covidpass ready,0.48333333333333334,Positive
9435,potus pfizer biontech prove international cooperation prove science political part,0.0,Neutral
9436,olfblitzer cnnsitroom interesting coverage delta variant threat since scientists know genetic code,0.5,Positive
9437,thank dha_dubai third vaccine dose today appreciate generous cocktail dose,0.0,Neutral
9438,humanmagpie empathyisall joolzdenby irl25 good stuff patriot wanted astrazeneca jab,0.7,Positive
9439,rwmalonemd idrissaberkane pfizerbiontech could explain us undesired cases europe,0.0,Neutral
9440,ct value similar fully vaxd 127 vs 84 227 vs 215 cases males 85 median age 40,0.0,Neutral
9441,israel roll booster dose pfizerbiontech covid19 vaccine older people citing drop prote,0.16666666666666666,Positive
9442,whoever got aztrazeneca covishield first dose pfizerbiontech comirnaty second dos,0.125,Positive
9443,pfizerbiontech saying efficacy vaccines begin wane 612 months bbcworld shocking r,-1.0,Negative
9444,today good day thank nhs getyourjab covid19 nhs covidvaccination pfizerbiontech,0.7,Positive
9446,fully vaxxed done pfizerbiontech,0.0,Neutral
9447,two two 01aug2021 doublevaxxed vaccinationdone vaccine vaccinated nhs nhsheroes pfizer,0.0,Neutral
9448,number covid19 cases today1 august 2021 remember observe safety protective measures youre ou,0.0,Neutral
9449,patients developed bloodclotting conditions receiving astrazeneca covid19 vaccine similar rate,0.05,Positive
9450,cov19 us investment says potus44 barackobama coronavirus covid19insa staysafe covid19 covid19insa,0.0,Neutral
9451,matthewleemur lk_zhuang cgtnofficial doesnt work like pfizerbiontech amp astrazeneca,0.0,Neutral
9452,matthewleemur lk_zhuang cgtnofficial lockdowns prevent infections throughout country,0.0,Neutral
9453,matthewleemur lk_zhuang cgtnofficial gbr part fiveeyes pfizerbiontech astrazeneca,0.0,Neutral
9454,breakingnews fatemperor nickhudsonct mlevitt_np2013 galexybrane cdcgov announced nearly 10 121,0.1,Positive
9455,cdcgov calls rare cases myocarditis pfizerbiontech covid19vaccine caused far us,0.2,Positive
9456,lets break according cdcgov perfectly acceptable 93 89 million us adolescent,1.0,Positive
9457,thegreatcoronavirusfraudof2020 vaccinemadness version cdcgov today announced perfectly satisfied wt,0.5,Positive
9458,threequarters people infected covid19 july public events town cape cod,0.0,Neutral
9459,remarkable number anonymous accounts continue push unfounded claim,0.75,Positive
9460,people ive talked felt sick covid19 jabs never got flu jab get annual flu shots,-0.7142857142857143,Negative
9461,surplus astrazeneca pfizerbiontech germany faces dilemma excess vaccine country,0.0,Neutral
9462,pamelabrowncnn since scientists know genetic code delta variant mrna vaccines like,0.0,Neutral
9463,saudi reopen borders international tourists august 1 read saudi,0.0,Neutral
9464,number covid19 cases today 31 july 2021 remember observe safety protective measures youre ou,0.0,Neutral
9466,fully vaccinated pfizerbiontech late get 1st shot vaccinenation resbakuna,-0.3,Negative
9467,jessematchey definition fullyvaccinated two doses booster shots brand double jabbed wit,0.0,Neutral
9468,efficient quick like station thats moving sophie aged 18 igotmyvaccine,0.11666666666666665,Positive
9469,excited see opening walk vaccination clinic killarney sports amp leisure centre today 11am,0.375,Positive
9470,covid19 covid covid19 covid19nsw coronavirus coronaviruspandemic coronavaccine,0.0,Neutral
9471,oc_ccsa total 154 doses covid_19 vaccine pfizerbiontech donated usa arrived friday 30th j,0.0,Neutral
9472,pfizerbiontech decision year 12 sydneylockdown good one using pfizer addresses hesitancy ar,0.7,Positive
9473,second round pfizerbiontech covid_19 covidveteya,-0.1,Negative
9474,trust science pharma industry pfizerbiontech johnsonandjohnson moderna,0.0,Neutral
9475,every single vaccination helps us reach population immunity helps individuals communities country,-0.07142857142857142,Negative
9476,need upset everything going currently benefits greatly pfizerbiontech vauguard group shareholders,0.4,Positive
9477,got first covid shot either get fully vaccinated 920 get fired unethical hell,0.25,Positive
9478,combining astrazeneca covid19 vaccine second dose either pfizerbiontech modernas jab provides,0.0,Neutral
9480,carrie lam wasntisnt affected criticism wouldnt jammed nationalsecuritylaw,-0.1,Negative
9481,cdc pfizerbiontech 397 children suffered heart inflammation complications pulmonary embolism 2,0.0,Neutral
9482,soon get second vaccine dose im going go travelling amy aged 21 igotmyvaccine pfizerbiontech,-0.05,Negative
9483,fully vaccinated pfizerbiontech seconddose,0.0,Neutral
9484,cdc nearly 400 children ages 12 17 diagnosed heart inflammation receiving,0.1,Positive
9485,pfizerbiontech data twitter please explain notmisleading fuckery alexberenson,0.0,Neutral
9486,took vaccine died regrets befor death even said regrets pfizer pfizerleaks,-0.1,Negative
9487,graph says really smh 1821 recentlypublished data uk nejm indicates astrazenaca,0.2,Positive
9488,took one dose pfizer right india came canada family emergency im,0.2857142857142857,Positive
9489,new price pfizerbiontech comirnaty shot 1950 1550 previously new price moderna,0.13636363636363635,Positive
9490,2nd vaccine done covidvaccination pfizerbiontech,0.0,Neutral
9492,second shot pfizer must say database updated full 5g coverage ok,0.2833333333333333,Positive
9493,waited line went got done thats paulina aged 20 igotmyvaccine pfizerbiontech walk vacci,-0.1,Negative
9494,fully vaccinated days ago enough lucky get pfizerbiontech vaccine,0.16666666666666666,Positive
9495,love smile pfizervaccine pfizer pfizerleaks pfizerbiontech cant beat feeling,0.4,Positive
9496,ive 1st dosage inoculation today lets attain herd immunity better nation,0.5,Positive
9497,safety evaluation 2nd dose mrna covid19 vaccines pts w immediate rxns 1st dose jamanetwork,0.0,Neutral
9498,lol got vaccinated pfizerbiontech,0.8,Positive
9499,troubling results sinopharm budapest study per recent poll 38 hungarians trust,0.0,Neutral
9500,4 doses pfizerbiontech vaccine northburlmed must used 330 pm today please call 905,0.0,Neutral
9501,undoubtedly allah still allah pak given us enough brain choose good us got,0.35,Positive
9502,today given second pfizerbiontech covid19 dose thus fully vaccinated grateful fo,0.0,Neutral
9503,another heavy side effect unreported massive assault public health coerce zerorisk young pe,-0.025,Negative
9504,fully vaccinated fullyvaccinated covid19 pfizerbiontech,0.0,Neutral
9505,second shot pfizer done get vaccine vaccine pfizerbiontech fullyvacinnated,0.0,Neutral
9506,finally relief honest matthew aged 19 igotmyvaccine pfizerbiontech first dose v,0.1875,Positive
9507,munza14 ranawanak due emerging variants necessary even pfizerbiontech received februa,-0.0625,Negative
9508,covid19 booster jabs becoming reality europe proclaims euronews pfizerbiontech amp moderna offe,0.45,Positive
9509,done 2nd dose mco2021 pfizerbiontech sunway convention centre subang jaya,0.0,Neutral
9511,1st dose vaccine pfizerbiontech,0.0,Neutral
9512,forbes mmm pharmaceuticals need practice corporate social responsibility incredible,0.3111111111111111,Positive
9513,know pfizer business absolute disgrace profiting large scales pandemic low,0.13809523809523808,Positive
9514,timhuttonau read whole thread agree completely tim morrison generates doubt continually calling,0.15000000000000002,Positive
9515,one wants disgruntled employee pfizerbiontech right isnt,0.24285714285714285,Positive
9516,watch video hopefully understand im realustic mrna pfizerbiontech,0.0,Neutral
9517,hi noble six know man today also 1st day pfizerbiontech 2nd shot feel,0.3,Positive
9518,16 17yearolds uk start offered first dose covidvaccine within weeks,0.25,Positive
9519,ireland vacation coming maskup 16 hours airports flights pfizerbiontech vax taki,0.0,Neutral
9520,got pfizerbiontech booster jab ccad smiling cordial staff makes experience worth thank mubadalahealth,0.3,Positive
9521,vaccinated 1st shot downvaccinated getvaccinated covidvaccine pfizer pfizerbiontech,0.0,Neutral
9523,mission accomplishedpfizer tabibgovaz covid_19 pfizer pfizerbiontech covid19 vaccinated vaccination,0.0,Neutral
9524,morrison told months ago need locally made pfizerstyle vaccines gtgt federal go,0.0,Neutral
9525,damn time moderna pfizerbiontech covidvaccineswork meganranney mdaware,0.0,Neutral
9526,guarantee pfizerbiontech vaccine gets fda approval flood unvaccinated peop,0.0,Neutral
9527,melpomenemel vaccinated pfizerbiontech failing world wide ev israel 39,-0.1,Negative
9528,bnodesk course income depends upon another entity make tend help entity mak,0.0,Neutral
9529,thrilled announce opening walkin vaccine clinic mallow vaccination centre sunday 8th aug,0.6,Positive
9530,kabadtrip talaga tong camera ng phone ko focus amp highlight photo im fully vaccinated,0.0,Neutral
9531,moral story ambillah vaksin pfizerbiontech donevaksin,0.0,Neutral
9532,alonzolerone astrazeneca modernavaccine pfizerbiontech jandj ltltltlt 4 vaccines avail get one,0.0,Neutral
9533,2nd jab today time fully transformed robot pfizerbiontech covidvaccine,0.0,Neutral
9534,got 2nd pfizer doze 2 dozes 2 vaccines showing app like fun medical cocktail,0.09999999999999999,Positive
9535,twitter suspends science writer posts results pfizer clinical test mrna,0.0,Neutral
9536,mama got first covid vaccine today thanks st lukes medical centerglobal city vacc perks,0.15,Positive
9537,ive seen coming vaccination sideeffects pfizerbiontech vaccinated vaccine biden,0.0,Neutral
9538,us_fda aims grant full approval pfizerbiontech covid19 vaccine labor day sooner per nytimes,0.35,Positive
9539,2nd jab done fully vaxxed thank lord also wan na say thank staffs nurses muni,-0.1,Negative
9540,3rd dose booster 1 pfizerbiontech,0.0,Neutral
9541,pfizerbiontech get shot,0.0,Neutral
9543,erictopol found today bcbs pay additional dosing either johnsonandjohnson,0.0,Neutral
9544,got cool bandaid seconddose pfizerbiontech,0.35,Positive
9545,done second jab pfizerbiontech covid19 vaccine getvaccinatednow,0.0,Neutral
9546,im happy relieved im fully vaccinated im ready explore world 2nddosecompleted,0.5,Positive
9547,study umnews mrna vaccine results pfizerbiontech moderna along results incoming,0.0,Neutral
9548,gurl fully vaxxed pfizerbiontech,0.0,Neutral
9549,sallylepage team pfizerbiontech fatigue,0.0,Neutral
9550,alhamdulillah im fully vaccinated herdimmunity pfizerbiontech lindungdirilindungsemua,0.0,Neutral
9551,thank lord us adults family fully vaccinated resbakuna sinovac pfizerbiontech astrazeneca,0.0,Neutral
9552,finally received 1st dose pfizer biontech today wait 2nd one super efficient smooth,0.18333333333333335,Positive
9553,slightly fewer headache dizziness muscle pain pfizerbiontech,-0.16666666666666666,Negative
9554,sandhu6934 got pfizerbiontech kroh jau better hopefully soon,0.5,Positive
9555,q mrna vaccines efficacious viralvector vaccines check answers questions amp,0.0,Neutral
9556,would trust pfizerbiontech act like paul singer vulture hedge fund ownerthe ema sucked int,0.0,Neutral
9557,1stpfizer sayit one million pfizervaccine pfizerbiontech pfizer covidvaccine,0.0,Neutral
9558,must watch part 4 pfizervaccine pfizerbiontech pfizer covidvaccine england uk netflix vaccinated,0.0,Neutral
9559,must watch part 3 pfizervaccine pfizerbiontech pfizer covidvaccine england uk netflix vaccinated,0.0,Neutral
9560,must watch part 2 pfizervaccine pfizerbiontech pfizer covidvaccine england uk netflix vaccinated,0.0,Neutral
9561,must watch part 1 pfizervaccine pfizerbiontech pfizer covidvaccine england uk netflix vaccinated,0.0,Neutral
9562,disclosetv hyperinertia dose 3 pfizerbiontech vaccine pay play corruption extortion bl,0.0,Neutral
9563,excuse maam many pfizer jabs go crumble heap hope tales jab 2 b,0.225,Positive
9564,number covid19 cases today7 august 2021 remember observe safety protective measures youre ou,0.0,Neutral
9565,happy faces part join us bantry new primary care centre extended walkin clinic 3,0.4454545454545455,Positive
9566,visiting cork weekend covid19 pfizerbiontech vaccinations available walkin clinic city ha,0.4,Positive
9568,maíre flynn amp team ready vaccinate walkins morning kerry sports academy tralee 915am,0.2,Positive
9569,askmani yeayvaccinated 2nddose pfizerbiontech vaccine covid_19 covid19 vaccines safe getting vacc,0.5,Positive
9571,currently less data available safety covid19vaccines children young people compared adult,0.10833333333333334,Positive
9572,emerging reports uk amp countries rare serious adverse events including,-0.016666666666666663,Negative
9573,ill getting second dose pfizerbiontech tomorrow week earlier expected grma hselive great,0.040000000000000015,Positive
9574,double vaccinated pfizerbiontech,0.0,Neutral
9575,second vaccine taken part make world open lets together cause thats,0.0,Neutral
9576,nazi coming actually vaccineinducedcovid deathjab clotshot pfizerbiontech genocide,0.0,Neutral
9577,bintulu successfully delivered biggest batch pfizerbiontech vaccine today vaccine,0.75,Positive
9578,setel 2 pfizerbiontech uthm ibumertuaku,0.0,Neutral
9579,mackinleyzamora done 1st booster pfizerbiontech,0.0,Neutral
9580,really hesitant get one doubts fear various questions always table end,0.1,Positive
9581,allah burden soul beyond bear lets pray people suffering dangero,0.0,Neutral
9582,sallylepage ses went rock climbing day immediately following second pfizerbiontech,0.0,Neutral
9583,heres second jab pfizerbiontech vaccinated,0.0,Neutral
9584,husbandandwife team behind leading vaccine solve covid19 biontech dr sahin born isken,-0.4,Negative
9586,five us office first dose pfizer last wednesday guess im one got 78,0.125,Positive
9587,sallylepage cant say side effects slight muscle aches near injection site first,0.061111111111111116,Positive
9588,fully vaccinated fightcovid19 pfizerbiontech clementi singapore,0.0,Neutral
9589,singapore thanks giving shot fullyvacinnated pfizerbiontech comirnaty vaccination raffles c,0.2,Positive
9590,contrast pfizerbiontech vaccinees showed strong levels sarscov2 spikespecific igg plasma saliva te,0.4333333333333333,Positive
9591,happy share preprint detecting sarscov2 antibodies plasma saliva tears convalescent individual,0.4,Positive
9595,pfizerbiontech already booster next booster lined boostertoinfinityandbeyond,0.0,Neutral
9596,girl pfizer pfizer biontech_group pfizer pfizerbiontech pfizervaccine,0.0,Neutral
9597,anyways 2nd dose mrna vaccine kicking ass sweaty sneezing goosebumps itchy sticky aching,0.0,Neutral
9598,im double jabbed feeling fab vaccinated pfizerbiontech getvaccinatednow,0.0,Neutral
9599,many men refuse take covid19 vaccine regularly take little blue pills get hard pfizerbiontech,0.004166666666666663,Positive
9600,nytimes despite history anaphylaxis got shot fine besides epipen id rather deal,0.4166666666666667,Positive
9601,second dose pfizerbiontech done fullyvaccinated,0.0,Neutral
9602,quelles sont les relations entre mckinsey et pfizerbiontech moderna et autres relationships betwe,0.0,Neutral
9603,day 01 getting second jab fully vaccinated thank lord pfizer pfizerbiontech vaccinated,0.0,Neutral
9604,people still get covid19 vaccinated one doses transmit virus othe,0.0,Neutral
9605,got vaccine yet proud ryan displaying forusall badge receiving first dose,0.525,Positive
9606,number covid19 cases today8 august 2021 remember observe safety protective measures youre ou,0.0,Neutral
9607,time chat jack 15 minutes spare receiving first dose pfizerbiontech chatted,0.25,Positive
9609,kealan popped killarney walk_in clinic last saturday amp thrilled receive first dose,0.2833333333333333,Positive
9610,red alert pfizer pfizervaccine pfizerbiontech pfizergang leadlagreport,0.0,Neutral
9611,got poked around 1030 morning sore arm fatigue almost 12 hours pray stays,0.0,Neutral
9613,received firstdose ssearena soon return england jab pfizerbiontech covid19 under18,0.0,Neutral
9614,2nd restless night without pain killer vaccine pfizerbiontech,0.0,Neutral
9615,guess went today local hospital istanbul covid19 booster 1st 2 sinovac,0.0,Neutral
9616,pfizerbiontech vaccine rake profits every low income countrys expense fails lambda gamma,-0.25,Negative
9617,pfizerbiontech fails transmits virus find real gsk vir_biotech monoclonalantibodys pha,-0.15,Negative
9618,according study israel people received two shots pfizer vaccine developed rare cases eye inf,0.2,Positive
9619,happy 56th birthday singapore happy lockdown 10 aug 12 years old account suspended twi,0.5666666666666668,Positive
9620,today double vaccinated vaccinated covidー19 pfizerbiontech,0.0,Neutral
9621,2nd dose hits different glad todays public holiday pfizerbiontech,0.125,Positive
9622,got vaxxed pfizerbiontech 1stdosedone,0.0,Neutral
9623,one pfizer vaccine shot may enough people covid19 says study pfizer pfizerbiontech covid19,0.0,Neutral
9624,tomorrow 2 weeks means im completely vaccinated pfizerbiontech,0.1,Positive
9626,second dose pfizerbiontech vaccine,0.0,Neutral
